Fecha,Usuario,CPU_Por,Memoria_Por,Proceso,,,,,
"210309-070901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-070901","hbase","0.0","0.0","python2.7"
"210309-070901","hbase","0.3","0.0","/bin/bash"
"210309-070901","hbase","0.0","0.0","sleep"
"210309-070901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-070901","hdfs","0.0","0.0","python2.7"
"210309-070901","impala","139","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-070901","impala","0.0","0.0","python2.7"
"210309-070901","yarn","0.0","0.0","bash"
"210309-070901","yarn","0.0","0.0","/bin/bash"
"210309-070901","yarn","0.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-070901","yarn","0.0","0.0","bash"
"210309-070901","yarn","0.0","0.0","/bin/bash"
"210309-070901","yarn","112","0.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-070901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-070901","yarn","0.0","0.0","python2.7"
"210309-071401","hbase","0.0","0.0","sleep"
"210309-071401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071401","hbase","0.0","0.0","python2.7"
"210309-071401","hbase","0.3","0.0","/bin/bash"
"210309-071401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071401","hdfs","0.0","0.0","python2.7"
"210309-071401","impala","139","12.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-071401","impala","0.0","0.0","python2.7"
"210309-071401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071401","yarn","0.0","0.0","python2.7"
"210309-071901","hbase","0.0","0.0","sleep"
"210309-071901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071901","hbase","0.0","0.0","python2.7"
"210309-071901","hbase","0.3","0.0","/bin/bash"
"210309-071901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071901","hdfs","0.0","0.0","python2.7"
"210309-071901","impala","139","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-071901","impala","0.0","0.0","python2.7"
"210309-071901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-071901","yarn","0.0","0.0","python2.7"
"210309-072401","hbase","0.0","0.0","sleep"
"210309-072401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072401","hbase","0.0","0.0","python2.7"
"210309-072401","hbase","0.3","0.0","/bin/bash"
"210309-072401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072401","hdfs","0.0","0.0","python2.7"
"210309-072401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-072401","impala","0.0","0.0","python2.7"
"210309-072401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072401","yarn","0.0","0.0","python2.7"
"210309-072901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072901","hbase","0.0","0.0","python2.7"
"210309-072901","hbase","0.3","0.0","/bin/bash"
"210309-072901","hbase","0.0","0.0","sleep"
"210309-072901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072901","hdfs","0.0","0.0","python2.7"
"210309-072901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-072901","impala","0.0","0.0","python2.7"
"210309-072901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-072901","yarn","0.0","0.0","python2.7"
"210309-073401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073401","hbase","0.0","0.0","python2.7"
"210309-073401","hbase","0.3","0.0","/bin/bash"
"210309-073401","hbase","0.0","0.0","sleep"
"210309-073401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073401","hdfs","0.0","0.0","python2.7"
"210309-073401","impala","139","11.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-073401","impala","0.0","0.0","python2.7"
"210309-073401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073401","yarn","0.0","0.0","python2.7"
"210309-073901","hbase","0.0","0.0","sleep"
"210309-073901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073901","hbase","0.0","0.0","python2.7"
"210309-073901","hbase","0.3","0.0","/bin/bash"
"210309-073901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073901","hdfs","0.0","0.0","python2.7"
"210309-073901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-073901","impala","0.0","0.0","python2.7"
"210309-073901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-073901","yarn","0.0","0.0","python2.7"
"210309-074401","hbase","0.0","0.0","sleep"
"210309-074401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074401","hbase","0.0","0.0","python2.7"
"210309-074401","hbase","0.3","0.0","/bin/bash"
"210309-074401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074401","hdfs","0.0","0.0","python2.7"
"210309-074401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-074401","impala","0.0","0.0","python2.7"
"210309-074401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074401","yarn","0.0","0.0","python2.7"
"210309-074901","hbase","0.0","0.0","sleep"
"210309-074901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074901","hbase","0.0","0.0","python2.7"
"210309-074901","hbase","0.3","0.0","/bin/bash"
"210309-074901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074901","hdfs","0.0","0.0","python2.7"
"210309-074901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-074901","impala","0.0","0.0","python2.7"
"210309-074901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-074901","yarn","0.0","0.0","python2.7"
"210309-075401","hbase","0.0","0.0","sleep"
"210309-075401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075401","hbase","0.0","0.0","python2.7"
"210309-075401","hbase","0.3","0.0","/bin/bash"
"210309-075401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075401","hdfs","0.0","0.0","python2.7"
"210309-075401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-075401","impala","0.0","0.0","python2.7"
"210309-075401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075401","yarn","0.0","0.0","python2.7"
"210309-075901","hbase","0.0","0.0","sleep"
"210309-075901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075901","hbase","0.0","0.0","python2.7"
"210309-075901","hbase","0.3","0.0","/bin/bash"
"210309-075901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075901","hdfs","0.0","0.0","python2.7"
"210309-075901","impala","139","11.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-075901","impala","0.0","0.0","python2.7"
"210309-075901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-075901","yarn","0.0","0.0","python2.7"
"210309-080401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080401","hbase","0.0","0.0","sleep"
"210309-080401","hbase","0.0","0.0","python2.7"
"210309-080401","hbase","0.3","0.0","/bin/bash"
"210309-080401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080401","hdfs","0.0","0.0","python2.7"
"210309-080401","impala","139","11.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-080401","impala","0.0","0.0","python2.7"
"210309-080401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080401","yarn","0.0","0.0","python2.7"
"210309-080401","yarn","0.0","0.0","bash"
"210309-080401","yarn","0.0","0.0","/bin/bash"
"210309-080401","yarn","16.7","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080901","hbase","0.0","0.0","sleep"
"210309-080901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080901","hbase","0.0","0.0","python2.7"
"210309-080901","hbase","0.3","0.0","/bin/bash"
"210309-080901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080901","hdfs","0.0","0.0","python2.7"
"210309-080901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-080901","impala","0.0","0.0","python2.7"
"210309-080901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-080901","yarn","0.0","0.0","python2.7"
"210309-081401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081401","hbase","0.0","0.0","python2.7"
"210309-081401","hbase","0.3","0.0","/bin/bash"
"210309-081401","hbase","0.0","0.0","sleep"
"210309-081401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081401","hdfs","0.0","0.0","python2.7"
"210309-081401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-081401","impala","0.0","0.0","python2.7"
"210309-081401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081401","yarn","0.0","0.0","python2.7"
"210309-081901","hbase","0.0","0.0","sleep"
"210309-081901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081901","hbase","0.0","0.0","python2.7"
"210309-081901","hbase","0.3","0.0","/bin/bash"
"210309-081901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081901","hdfs","0.0","0.0","python2.7"
"210309-081901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-081901","impala","0.0","0.0","python2.7"
"210309-081901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-081901","yarn","0.0","0.0","python2.7"
"210309-082401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082401","hbase","0.0","0.0","python2.7"
"210309-082401","hbase","0.3","0.0","/bin/bash"
"210309-082401","hbase","0.0","0.0","sleep"
"210309-082401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082401","hdfs","0.0","0.0","python2.7"
"210309-082401","impala","139","11.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-082401","impala","0.0","0.0","python2.7"
"210309-082401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082401","yarn","0.0","0.0","python2.7"
"210309-082901","hbase","0.0","0.0","sleep"
"210309-082901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082901","hbase","0.0","0.0","python2.7"
"210309-082901","hbase","0.3","0.0","/bin/bash"
"210309-082901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082901","hdfs","0.0","0.0","python2.7"
"210309-082901","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-082901","impala","0.0","0.0","python2.7"
"210309-082901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-082901","yarn","0.0","0.0","python2.7"
"210309-083401","hbase","0.0","0.0","sleep"
"210309-083401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083401","hbase","0.0","0.0","python2.7"
"210309-083401","hbase","0.3","0.0","/bin/bash"
"210309-083401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083401","hdfs","0.0","0.0","python2.7"
"210309-083401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-083401","impala","0.0","0.0","python2.7"
"210309-083401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083401","yarn","0.0","0.0","python2.7"
"210309-083901","hbase","0.0","0.0","sleep"
"210309-083901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083901","hbase","0.0","0.0","python2.7"
"210309-083901","hbase","0.3","0.0","/bin/bash"
"210309-083901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083901","hdfs","0.0","0.0","python2.7"
"210309-083901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-083901","impala","0.0","0.0","python2.7"
"210309-083901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-083901","yarn","0.0","0.0","python2.7"
"210309-084401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084401","hbase","0.0","0.0","python2.7"
"210309-084401","hbase","0.3","0.0","/bin/bash"
"210309-084401","hbase","0.0","0.0","sleep"
"210309-084401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084401","hdfs","0.0","0.0","python2.7"
"210309-084401","impala","139","11.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-084401","impala","0.0","0.0","python2.7"
"210309-084401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084401","yarn","0.0","0.0","python2.7"
"210309-084901","hbase","0.0","0.0","sleep"
"210309-084901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084901","hbase","0.0","0.0","python2.7"
"210309-084901","hbase","0.3","0.0","/bin/bash"
"210309-084901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084901","hdfs","0.0","0.0","python2.7"
"210309-084901","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-084901","impala","0.0","0.0","python2.7"
"210309-084901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-084901","yarn","0.0","0.0","python2.7"
"210309-085401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085401","hbase","0.0","0.0","python2.7"
"210309-085401","hbase","0.3","0.0","/bin/bash"
"210309-085401","hbase","0.0","0.0","sleep"
"210309-085401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085401","hdfs","0.0","0.0","python2.7"
"210309-085401","impala","139","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-085401","impala","0.0","0.0","python2.7"
"210309-085401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085401","yarn","0.0","0.0","python2.7"
"210309-085901","hbase","0.0","0.0","sleep"
"210309-085901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085901","hbase","0.0","0.0","python2.7"
"210309-085901","hbase","0.3","0.0","/bin/bash"
"210309-085901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085901","hdfs","0.0","0.0","python2.7"
"210309-085901","impala","139","11.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-085901","impala","0.0","0.0","python2.7"
"210309-085901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-085901","yarn","0.0","0.0","python2.7"
"210309-090401","hbase","0.0","0.0","sleep"
"210309-090401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090401","hbase","0.0","0.0","python2.7"
"210309-090401","hbase","0.3","0.0","/bin/bash"
"210309-090401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090401","hdfs","0.0","0.0","python2.7"
"210309-090401","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-090401","impala","0.0","0.0","python2.7"
"210309-090401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090401","yarn","0.0","0.0","python2.7"
"210309-090901","hbase","0.0","0.0","sleep"
"210309-090901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090901","hbase","0.0","0.0","python2.7"
"210309-090901","hbase","0.3","0.0","/bin/bash"
"210309-090901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090901","hdfs","0.0","0.0","python2.7"
"210309-090901","impala","139","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-090901","impala","0.0","0.0","python2.7"
"210309-090901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-090901","yarn","0.0","0.0","python2.7"
"210309-091401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091401","hbase","0.0","0.0","python2.7"
"210309-091401","hbase","0.3","0.0","/bin/bash"
"210309-091401","hbase","0.0","0.0","sleep"
"210309-091401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091401","hdfs","0.0","0.0","python2.7"
"210309-091401","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-091401","impala","0.0","0.0","python2.7"
"210309-091401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091401","yarn","0.0","0.0","python2.7"
"210309-091901","hbase","0.0","0.0","sleep"
"210309-091901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091901","hbase","0.0","0.0","python2.7"
"210309-091901","hbase","0.3","0.0","/bin/bash"
"210309-091901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091901","hdfs","0.0","0.0","python2.7"
"210309-091901","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-091901","impala","0.0","0.0","python2.7"
"210309-091901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-091901","yarn","0.0","0.0","python2.7"
"210309-092401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092401","hbase","0.0","0.0","python2.7"
"210309-092401","hbase","0.3","0.0","/bin/bash"
"210309-092401","hbase","0.0","0.0","sleep"
"210309-092401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092401","hdfs","0.0","0.0","python2.7"
"210309-092401","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-092401","impala","0.0","0.0","python2.7"
"210309-092401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092401","yarn","0.0","0.0","python2.7"
"210309-092901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092901","hbase","0.0","0.0","python2.7"
"210309-092901","hbase","0.3","0.0","/bin/bash"
"210309-092901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092901","hdfs","0.0","0.0","python2.7"
"210309-092901","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-092901","impala","0.0","0.0","python2.7"
"210309-092901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-092901","yarn","0.0","0.0","python2.7"
"210309-093401","hbase","0.0","0.0","sleep"
"210309-093401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093401","hbase","0.0","0.0","python2.7"
"210309-093401","hbase","0.3","0.0","/bin/bash"
"210309-093401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093401","hdfs","0.0","0.0","python2.7"
"210309-093401","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-093401","impala","0.0","0.0","python2.7"
"210309-093401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093401","yarn","0.0","0.0","python2.7"
"210309-093901","hbase","0.0","0.0","sleep"
"210309-093901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093901","hbase","0.0","0.0","python2.7"
"210309-093901","hbase","0.3","0.0","/bin/bash"
"210309-093901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093901","hdfs","0.0","0.0","python2.7"
"210309-093901","impala","139","11.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-093901","impala","0.0","0.0","python2.7"
"210309-093901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-093901","yarn","0.0","0.0","python2.7"
"210309-094401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-094401","hbase","0.0","0.0","python2.7"
"210309-094401","hbase","0.3","0.0","/bin/bash"
"210309-094401","hbase","0.0","0.0","sleep"
"210309-094401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-094401","hdfs","0.0","0.0","python2.7"
"210309-094401","impala","139","11.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-094401","impala","0.0","0.0","python2.7"
"210309-094401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
